state_l,state_s,city,metro,rank,workers,industry,url,website,id,leadership,founded,company
Illinois,IL,Chicago,Chicago,2785,42,Logistics & Transportation,transportation-one,transportationone.com,25023,Jamie Teets,2010-01-01,Transportation One
New York,NY,New York City,New York City,2786,57,IT Services,dom-tom,domandtom.com,25455,Dominic Tancredi,2009-01-01,Dom & Tom
Texas,TX,Webster,Houston,2787,42,Logistics & Transportation,nanoracks,nanoracks.com,76416,Jeffrey Manber,2009-01-01,Nanoracks
California,CA,San Jose,San Jose,2788,480,Construction,ch-reynolds,chreynolds.com,20682,Chuck Reynolds,1983-01-01,CH Reynolds
Texas,TX,College Station,"College Station-Bryan, TX",2789,36,IT Services,computers-electronics-office-etc,ceoetc.com,76421,Reagan Jackson,2009-01-01,"Computers, Electronics, Office Etc."
Tennessee,TN,Knoxville,"Knoxville, TN",2790,53557,Human Resources,atwork-group,atwork.com,26533,Jason Leverant,1992-01-01,AtWork Group
New York,NY,Maspeth,New York City,2791,49,Logistics & Transportation,crs---corporate-relocation-systems,crsmove.com,76426,Michael Varoukas,2002-01-01,CRS - Corporate Relocation Systems
North Carolina,NC,Raleigh,"Raleigh, NC",2792,2688,IT Services,spectraforce,spectraforce.com,44036,Amit Singh,2004-01-01,Spectraforce
California,CA,Los Angeles,Los Angeles,2793,140,Business Products & Services,xivic,xivic.com,76431,Bahman Zakeri,1995-01-01,Xivic
Indiana,IN,Indianapolis,"Indianapolis, IN",2794,53,Advertising & Marketing,element-three,elementthree.com,26378,Tiffany Sauder,2006-01-01,Element Three
California,CA,Santa Barbara,"Santa Maria-Santa Barbara, CA",2795,118,Software,invoca,invoca.com,25349,Gregg Johnson,2008-01-01,Invoca
Georgia,GA,Atlanta,Atlanta,2796,46,IT Services,m9-solutions,m9solutions.com,19514,James Mckee,2007-01-01,M9 Solutions
California,CA,Chula Vista,San Diego,2797,14,Government Services,shore-solutions,yourshoresolutions.com,76436,Elizabeth Banker,2011-01-01,Shore Solutions
California,CA,Pacific Palisades,Los Angeles,2798,115,Business Products & Services,business-talent-group,businesstalentgroup.com,37316,Jody Miller,2007-01-01,Business Talent Group
New York,NY,New York City,New York City,2799,16,Business Products & Services,v2-strategic-advisors,v2sa.com,76441,John Tanner,2005-01-01,V2 Strategic Advisors
Oregon,OR,Beaverton,"Portland, OR",2800,157,Business Products & Services,opus-agency,opusagency.com,38029,Monte Wood,1994-01-01,Opus Agency
Texas,TX,Austin,Austin,2801,6,Human Resources,bixby-zane,bixbyzane.com,37454,Jason Crawford,2007-01-01,Bixby Zane
Michigan,MI,Ann Arbor,"Ann Arbor, MI",2802,30,IT Services,human<>element,human-element.com,76446,Ben Lorenz,2005-01-01,Human<>Element
Massachusetts,MA,Framingham,Boston,2803,64,Advertising & Marketing,stone-temple-consulting,stonetemple.com,44028,Eric Enge,1997-01-01,Stone Temple Consulting
New Hampshire,NH,Windham,Boston,2804,269,Health,medicus-healthcare-solutions,medicushcs.com,44329,Joseph Matarese,2004-01-01,Medicus Healthcare Solutions
Illinois,IL,Romeoville,Chicago,2805,25,Manufacturing,laser-products-industries,laserproductsus.com,76451,Dan Louis,1994-01-01,Laser Products Industries
Virginia,VA,Lorton,"Washington, DC",2806,230,Retail,Portables,http://attportables.com,76456,"William Beg, John Beg",1991-01-01,Portables 
Colorado,CO,Broomfield,Denver,2807,19,Retail,sustainable-supply,sustainablesupply.com,22969,Brian Fricano,2009-01-01,Sustainable Supply
Ohio,OH,Cincinnati,Cincinnati,2808,70,Advertising & Marketing,curiosity-advertising,curiosity360.com,37710,Matt Fischer,2010-01-01,Curiosity Advertising
California,CA,San Diego,San Diego,2809,143,Financial Services,reliant-funding,http://reliantfunding.com,36908,Adam Stettner,2009-01-01,Reliant Funding
California,CA,Huntington Beach,Los Angeles,2810,36,Consumer Products & Services,summerset-professional-grills,summersetgrills.com,21926,Jeff Straubel,2009-01-01,Summerset Professional Grills
Pennsylvania,PA,Warminster,Philadelphia,2811,8,Business Products & Services,wistex-ii,wistexllc.com,76461,Christina Pittaoulis,1974-01-01,Wistex II
Texas,TX,Carrollton,Dallas,2812,212,Construction,ur-holdings,urholdings.com,37865,Steven Bolos,2001-01-01,UR Holdings
Tennessee,TN,Nashville,Nashville,2813,40,Advertising & Marketing,snapshot-interactive,snapshotinteractive.com,37240,Mark Scrivner,2010-01-01,SnapShot Interactive
Arizona,AZ,Mesa,Phoenix,2814,15,Real Estate,brewer-stratton-property-management,http://brewerstrattonpm.com,76466,Damon Stratton,2012-01-01,Brewer & Stratton Property Management
Pennsylvania,PA,Emmaus,"Allentown-Bethlehem-Easton, PA-NJ",2815,15,Security,the-wire-guys,thewireguys.tv,76471,Mark Cernese,2007-01-01,The Wire Guys
Maryland,MD,Stevensville,Baltimore,2816,181,Government Services,federal-resources,federalresources.com,76476,Robert Mcwilliams,1986-01-01,Federal Resources
Massachusetts,MA,Boston,Boston,2817,730,Software,acquia,acquia.com,20975,Tom Erickson,2007-01-01,Acquia
California,CA,Fullerton,Los Angeles,2818,120,Telecommunications,mobovida,cellularoutfitter.com,1674,Gene Ku,2002-01-01,Mobovida
Ohio,OH,Lakewood,Cleveland,2819,69,Consumer Products & Services,university-tees,universitytees.com,25284,Joe Haddad,2003-01-01,University Tees
Colorado,CO,Colorado Springs,"Colorado Springs, CO",2820,35,IT Services,colorado-computer-support,coloradosupport.com,37661,Blake Schwank,2001-01-01,Colorado Computer Support
New Hampshire,NH,Nashua,"Manchester-Nashua, NH",2821,255,Retail,yogibo,yogibo.com,43775,Eyal Levy,2009-01-01,Yogibo
Indiana,IN,Carmel,"Indianapolis, IN",2822,41,Security,rook-security,rooksecurity.com,24816,J.J. Thompson,2008-01-01,Rook Security
Oklahoma,OK,Tulsa,"Tulsa, OK",2823,16,Construction,metal-building-industries,mbitulsa.com,44219,Bill Andrew,2002-01-01,Metal Building Industries
Minnesota,MN,South Haven,Minneapolis,2824,78,Construction,legacy-building-solutions,legacybuildingsolutions.com,43833,Benjamin Fox,2010-01-01,Legacy Building Solutions
New Hampshire,NH,Manchester,"Manchester-Nashua, NH",2825,11,Manufacturing,mkind,rightheightmfg.com,76481,Michael Kind,2008-01-01,MKind
California,CA,Oceanside,San Diego,2826,80,Construction,pacific-western-painting,pacwestpainting.com,26562,Tony Hady,2005-01-01,Pacific Western Painting
Georgia,GA,Atlanta,Atlanta,2827,112,IT Services,intellinet,intellinet.com,11725,Mark Seeley,1993-01-01,Intellinet
Arizona,AZ,Phoenix,Phoenix,2828,101,Retail,yandycom,yandy.com,76486,Thom Brodeur,2005-01-01,Yandy.com
Utah,UT,Sandy,Salt Lake City,2829,780,Real Estate,citywide-home-loans,citywidehomeloans.com,44253,Teresa Whitehead,1998-01-01,Citywide Home Loans
Texas,TX,San Antonio,"San Antonio, TX",2830,68,Business Products & Services,inspired-elearning,inspiredelearning.com,24490,Felix Odigie,2003-01-01,Inspired eLearning
Arizona,AZ,Phoenix,Phoenix,2831,7,Logistics & Transportation,unishippers---phoenix,unishippers.com,7083,Keegan Delaney,2012-01-01,Unishippers - Phoenix
Texas,TX,Austin,Austin,2832,1125,Human Resources,hire-priority-staffing,hirepriority.com,37988,"James G. Lenhardt, Cpc, Ct",1990-01-01,Hire Priority Staffing
Pennsylvania,PA,Plymouth Meeting,Philadelphia,2833,900,Health,accolade,accolade.com,20995,Rajeev Singh,2007-01-01,Accolade
Virginia,VA,Fredericksburg,"Washington, DC",2834,30,Security,rpi-group,rpigroupinc.com,44136,Robert Pleban,2001-01-01,RPI Group
Wisconsin,WI,Madison,"Madison, WI",2835,706,Health,nordic,nordicwi.com,25677,Bruce Cerullo,2010-01-01,Nordic
California,CA,Chino Hills,Los Angeles,2836,12,Real Estate,calchoice-investments,calchoiceinvestments.com,44465,Andre Vicario,2008-01-01,CalChoice Investments
California,CA,Redwood City,San Francisco,2837,125,Retail,balsam-hill,http://balsambrands.com,43913,Thomas Harman,1996-01-01,Balsam Hill
Iowa,IA,Des Moines,"Des Moines-West Des Moines, IA",2838,23,Advertising & Marketing,happy-medium,itsahappymedium.com,37026,Katie Patterson,2011-01-01,Happy Medium
Virginia,VA,Alexandria,"Washington, DC",2839,156,Government Services,one-federal-solution,onefederalsolution.com,37290,Abdul Baytops,2007-01-01,One Federal Solution
New York,NY,Long Island City,New York City,2840,83,Health,hha-exchange,hhaexchange.com,37500,Raphael Nadel,2008-01-01,HHA Exchange
New Jersey,NJ,Jersey City,New York City,2841,550,IT Services,net2source,net2source.com,26155,Ashish Garg,2007-01-01,Net2Source
Maryland,MD,Baltimore,Baltimore,2842,32,Advertising & Marketing,idfive,idfive.com,44099,Andres Zapata,2005-01-01,idfive
New York,NY,Ronkonkoma,New York City,2843,85,Energy,sunation-solar-systems,sunationsolarsystems.com,43936,Scott Maskin,2003-01-01,SUNation Solar Systems
Illinois,IL,Crestwood,Chicago,2844,60,Health,medication-management-partners,mmprx.com,76491,Labinot Avdiu,2010-01-01,Medication Management Partners
Indiana,IN,Fort Wayne,"Fort Wayne, IN",2845,32,Financial Services,summitcpa-group,summitcpa.net,76496,Jody Grunden,2002-01-01,SummitCPA Group
Virginia,VA,Arlington,"Washington, DC",2846,250,Government Services,metis-solutions,metisolutions.com,25722,Michael Waltz,2010-01-01,Metis Solutions
California,CA,San Jose,San Jose,2847,75,Health,devero,http://devero.com,43771,Joe Randesi,2007-01-01,DeVero
Texas,TX,Austin,Austin,2848,31,Food & Beverage,kohana-coffee,kohanacoffee.com,25313,Victoria Lynden,2006-01-01,Kohana Coffee
Massachusetts,MA,Topsfield,Boston,2849,50,Software,brainsell,brainsell.net,38014,James Ward,1994-01-01,BrainSell
California,CA,San Francisco,San Francisco,2850,22,Advertising & Marketing,levitate-media,levitatemedia.com,26109,Matt Kendrall,2010-01-01,Levitate Media
Connecticut,CT,New Milford,"Bridgeport-Stamford-Norwalk, CT",2851,12,Health,heartsmartcom,heartsmart.com,44041,Brian & Amanda Marshall,2010-01-01,heartsmart.com
Maryland,MD,Bethesda,"Washington, DC",2852,86,Government Services,design-to-delivery,d2dinc.com,25118,Molly Gimmel,2001-01-01,Design To Delivery
Oregon,OR,Bend,"Bend-Redmond, OR",2853,13,Telecommunications,broad-sky-networks,broadskynetworks.net,76501,Mike Mudd,2004-01-01,Broad Sky Networks
Virginia,VA,McLean,"Washington, DC",2854,131,Advertising & Marketing,surefire-local,surefirelocal.com,26254,Chris Marentis,2009-01-01,Surefire Local
Ohio,OH,Cincinnati,Cincinnati,2855,344,Human Resources,trustaff,trustaff.com,1809,Brent Loring,2002-01-01,trustaff
North Carolina,NC,Mebane,"Durham-Chapel Hill, NC",2856,597,Financial Services,arca,arca.com,37279,Mort O'Sullivan,1998-01-01,ARCA
Tennessee,TN,Greeneville,"Greeneville, TN",2857,28,Government Services,tevet,tevetllc.com,23372,Tracy Solomon,2004-01-01,TEVET
Maryland,MD,Rockville,"Washington, DC",2858,55,Human Resources,startfinder,startfinder.com,22988,Alan Strauss,2009-01-01,StartFinder
Arizona,AZ,Phoenix,Phoenix,2859,27,Advertising & Marketing,serendipit-consulting,serendipitconsulting.com,76506,Melissa Digianfilippo,2008-01-01,Serendipit Consulting
Illinois,IL,Glendale Heights,Chicago,2860,49,Logistics & Transportation,osm-worldwide,http://osmworldwide.com,19841,Gaston Curk,2003-01-01,OSM Worldwide
Illinois,IL,Addison,Chicago,2861,88,Business Products & Services,b2b-industrial-packaging,b2bind.com,76511,Michael Theriault,2004-01-01,B2B Industrial Packaging
Florida,FL,Jacksonville,"Jacksonville, FL",2862,68,Telecommunications,auditmacs,auditmacs.com,43877,David Hopper,2003-01-01,Auditmacs
Texas,TX,Kingwood,Houston,2863,75,Health,alliance-recruiting-resources,alliancerr.com,7884,David Bruce,2001-01-01,Alliance Recruiting Resources
Kentucky,KY,Louisville,"Louisville/Jefferson County, KY-IN",2864,263,Business Products & Services,car-keys-express,carkeysexpress.com,43984,Mark Lanwehr,2002-01-01,Car Keys Express
Ohio,OH,Dublin,"Columbus, OH",2865,9,Health,dorner-plastic-surgery,dornerplasticsurgery.com,76516,Brian Dorner,2004-01-01,Dorner Plastic Surgery
Utah,UT,Salt Lake City,Salt Lake City,2866,10,Retail,all-filters,allfilters.com,76521,Shu Saito,2009-01-01,All Filters
Texas,TX,Austin,Austin,2867,211,Software,phunware,phunware.com,22919,Alan Knitowski,2009-01-01,Phunware
Arizona,AZ,Phoenix,Phoenix,2868,90,Health,pinnacle-transplant-technologies,pinnacletransplnat.com,43713,Russ Yelton,2010-01-01,Pinnacle Transplant Technologies
Texas,TX,Irving,Dallas,2869,165,IT Services,motivity-labs,motivitylabs.com,24888,Prabhakar Reddy,2010-01-01,Motivity Labs
Minnesota,MN,Eagan,Minneapolis,2870,145,Human Resources,avionte,avionte.com,21601,John Long,2005-01-01,Avionte
New York,NY,New York City,New York City,2871,386,Business Products & Services,centric-digital,http://centricdigital.com,25357,Jason Albanese,2009-01-01,Centric Digital
New York,NY,New York City,New York City,2872,240,Business Products & Services,convene-new-york-ny,convene.com,25396,Ryan Simonetti,2009-01-01,"Convene (New York, NY)"
Utah,UT,Sandy,Salt Lake City,2873,35,Insurance,spectra-benefits,spectrabenefits.com,24823,Brent Bennett,1986-01-01,Spectra Benefits
Maryland,MD,Rockville,"Washington, DC",2874,145,Software,credible-behavioral-health,credibleinc.com,37406,Matthew Dorman,2000-01-01,Credible Behavioral Health
South Carolina,SC,Irmo,"Columbia, SC",2875,108,IT Services,a3-communications,a3communications.com,24433,Brian Thomas,1990-01-01,A3 Communications
North Carolina,NC,Chapel Hill,"Durham-Chapel Hill, NC",2876,13,Construction,bold-construction,buildboldnc.com,76526,Chris Ehrenfeld,1999-01-01,Bold Construction
California,CA,Poway,San Diego,2877,38,Manufacturing,component-surfaces,componentsurfaces.com,44487,David Shields,2004-01-01,Component Surfaces
Florida,FL,Key West,"Key West, FL",2878,600,Business Products & Services,blue-coast-savings-consultants,bluecoastsavings.com,76531,Shawn Hull,2006-01-01,Blue Coast Savings Consultants
Nevada,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",2879,178,Financial Services,toro-taxes,torotaxes.com,76536,Nick Maldonado,2009-01-01,Toro Taxes
Florida,FL,Naples,"Naples-Immokalee-Marco Island, FL",2880,173,Construction,deangelis-diamond,deangelisdiamond.com,44101,David Diamond,1996-01-01,DeAngelis Diamond
Florida,FL,Doral,Miami,2881,26,Logistics & Transportation,anova-marine-insurance,anovamarine.com,44470,Bradford Boyd,2011-01-01,ANOVA Marine Insurance
Oklahoma,OK,Moore,"Oklahoma City, OK",2882,21,Construction,crowne-kitchen-and-bath,crownekb.com,76541,Caleb Breer,2011-01-01,Crowne kitchen and bath
Ohio,OH,Columbus,"Columbus, OH",2883,221,IT Services,pillar-technology,pillartechnology.com,22751,Bob Myers,1996-01-01,Pillar Technology
Georgia,GA,Alpharetta,Atlanta,2884,200,Health,healthcare-it-leaders,healthcareitleaders.com,36779,Bob Bailey,2011-01-01,Healthcare IT Leaders
Iowa,IA,Fairfield,"Fairfield, IA",2885,18,Consumer Products & Services,amrita-aromatherapy,amrita.net,76546,Wendy Bruen,1989-01-01,Amrita Aromatherapy
California,CA,Camarillo,"Oxnard-Thousand Oaks-Ventura, CA",2886,20,Advertising & Marketing,marketing-maven,marketingmavenpr.com,76551,Lindsey Carnett,2009-01-01,Marketing Maven
Kentucky,KY,Louisville,"Louisville/Jefferson County, KY-IN",2887,28,Software,composable-systems,composablesystems.com,76556,Jeremy Sublett,2007-01-01,Composable Systems
Utah,UT,Springville,"Provo-Orem, UT",2888,32,Human Resources,decisionwise,decision-wise.com,37749,Tracy Maylett,1996-01-01,DecisionWise
Virginia,VA,Richmond,"Richmond, VA",2889,122,IT Services,impact-makers,impactmakers.com,21229,Michael Pirron,2006-01-01,Impact Makers
Illinois,IL,Des Plaines,Chicago,2890,220,Health,north-shore-pediatric-therapy,nspt4kids.com,3939,Maria Hammer,1999-01-01,North Shore Pediatric Therapy
Georgia,GA,Macon,"Macon-Bibb County, GA",2891,375,Business Products & Services,asp-americas-swimming-pool-company,asppoolco.com,44214,Stewart Vernon,2002-01-01,ASP-America's Swimming Pool Company
Utah,UT,South Jordan,Salt Lake City,2892,110,Consumer Products & Services,pc-laptops,pclaptops.com,4614,Daniel Young,1990-01-01,PC Laptops
Illinois,IL,Chicago,Chicago,2893,35,Retail,balani-custom-clothiers,balanicustom.com,26325,Sonny Balani,1961-01-01,Balani Custom Clothiers
Utah,UT,Lehi,"Provo-Orem, UT",2894,31,Advertising & Marketing,avalaunch-media,avalaunchmedia.com,76561,David Mink,2012-01-01,Avalaunch Media
North Carolina,NC,Emerald Isle,"Morehead City, NC",2895,1,Logistics & Transportation,first-flight-solutions,firstflightsolutions.com,23018,Travis Burt,2008-01-01,First Flight Solutions
Texas,TX,Austin,Austin,2896,27,Advertising & Marketing,ink-communications,http://ink-pr.com,76566,Starr Million Baker,2004-01-01,INK Communications
Wisconsin,WI,River Falls,Minneapolis,2897,33,Software,aladtec,aladtec.com,37917,David Feyereisen,2005-01-01,Aladtec
California,CA,San Diego,San Diego,2898,30,Government Services,trabus-technologies,trabus.com,37442,Arthur Salindong,2010-01-01,Trabus Technologies
Missouri,MO,Columbia,"Columbia, MO",2899,113,Advertising & Marketing,true-media,truemediaservices.com,18124,Jack Miller,2005-01-01,True Media
Illinois,IL,Chicago,Chicago,2900,21,Business Products & Services,snap36,snap36.com,37301,Jeff Hunt,2008-01-01,Snap36
California,CA,Woodland Hills,Los Angeles,2901,27,Software,faye-business-systems-group,http://fayebsg.com,25908,David Faye,2009-01-01,Faye Business Systems Group
California,CA,Newport Beach,Los Angeles,2902,103,Advertising & Marketing,lifescript,lifescript.com,2672,Ronald Caporale,1999-01-01,Lifescript
Utah,UT,Salt Lake City,Salt Lake City,2903,60,Consumer Products & Services,prestman-auto,prestmanauto.com,43768,Jason Olsen,1992-01-01,Prestman Auto
Washington,WA,Seattle,Seattle,2904,54,Food & Beverage,nuun-company,nuunlife.com,17490,Kevin Rutherford,2004-01-01,Nuun & Company
Virginia,VA,Alexandria,"Washington, DC",2905,73,Government Services,the-masy-group,masygroup.com,26494,Tae Kim,2006-01-01,The MASY Group
California,CA,Los Angeles,Los Angeles,2906,36,Advertising & Marketing,konnect-agency,konnectagency.com,25049,Sabina Gault,2009-01-01,Konnect Agency
North Carolina,NC,Raleigh,"Raleigh, NC",2907,5,Consumer Products & Services,wine-design,wineanddesign.com,76571,Harriet Mills,2010-01-01,Wine & Design
Florida,FL,Orlando,"Orlando, FL",2908,81,Software,powerdms,powerdms.com,21933,Josh Brown,2001-01-01,PowerDMS
Texas,TX,San Antonio,"San Antonio, TX",2909,45,Advertising & Marketing,ce-group,cegroupinc.net,2332,Janet Holliday,1990-01-01,CE Group
Texas,TX,Austin,Austin,2910,18,Business Products & Services,the-center-for-generational-kinetics,genhq.com,43954,Denise Villa,2011-01-01,The Center for Generational Kinetics
